,Non-plasma B cells,Plasma B cells,CD4 T,CD8 T (GZMK high),CD8 T effector,DC,Endothelial Cells,Cancer Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Double-neg-like T,Monocytes
TMEM74B,-0.0862289,-0.0846102,-0.0815481,-0.0906418,0,-0.0841701,0,0,0,0.900428,-0.0601112,-0.00549624,-0.0828091,0,-0.0898952,-0.0774266
TMEM86A,-0.106661,-0.0860049,-0.100832,-0.0802357,0,0.0765517,0,0,0,0,0.852118,-0.071265,-0.0810025,0,-0.102663,-0.025618
TMEM88,-0.075794,-0.077764,-0.077807,-0.0786966,0,-0.0653613,0.988771,0,0,0,-0.0652023,-0.0416401,-0.0787248,0,-0.0785305,-0.052924
TMEM8A,-0.164213,-0.0624798,-0.0950096,-0.100921,0,-0.0752767,0,0,0,0,0.0168171,-0.13851,-0.0329119,0.90712,-0.0758458,-0.00849714
TMEM8B,-0.106914,0.0238049,-0.117784,-0.102705,0,0.521541,0,0,0,0,-0.137789,-0.128425,-0.124932,0,-0.114757,0.00959741
TMEM91,-0.193936,-0.140471,-0.110916,-0.155396,0,-0.138542,0,0,0,0,0.0499471,0.246928,-0.131412,0.776828,-0.144147,0.100147
TMEM92,-0.0836434,-0.0525014,-0.0853473,-0.0755113,0,-0.0526181,0,0.800668,0,0,-0.0720126,-0.0854873,-0.0881722,0,-0.0824148,-0.0774753
TMEM97,-0.0823904,-0.0892443,-0.065177,-0.100216,0,0.148852,0,0.854012,0,0,-0.0115595,-0.0727708,-0.0574784,0,-0.117688,-0.136604
TMEM98,-0.111595,-0.0993476,-0.113684,-0.105282,0,-0.104193,0,0,0.896835,0,-0.104726,-0.075685,-0.109739,0,-0.111839,-0.108284
TMEM99,-0.115832,0.145353,-0.003397,-0.0192221,0,-0.184476,0,0.68673,0,0,-0.164796,-0.0153262,-0.0287782,0,-0.0837552,-0.197398
TMEM9B,-0.0924777,-0.141226,0.306322,0.0908836,0,0.036774,0,0,0,0,0.12535,0.245756,0.260984,0,-0.0902496,-0.130142
TMIGD2,-0.130858,-0.111591,0.00274614,-0.0349255,0.473646,-0.00987714,0,0,0,0,-0.0936136,-0.106462,0.751193,0,0.0347859,-0.124356
TMOD1,-0.112812,-0.12845,-0.00361226,-0.122885,0,-0.100661,0,0,0,0,-0.0132099,0.643629,-0.0820063,0,-0.102134,-0.135108
TMPO,0.0693839,-0.145578,0.209503,0.0698618,0.451702,-0.0929687,0,0,0,0,0.174375,-0.215115,-0.0187901,0,0.0180231,0.121177
TMPRSS2,-0.0877477,-0.0811389,-0.0893261,-0.0798275,0,-0.0749058,0,0.852135,0,0,-0.0780072,0.210293,-0.0805613,0,-0.0876756,-0.0843418
TMPRSS3,-0.115501,-0.0919309,0.340876,-0.0500865,0,-0.0867548,0,0,0,0,-0.0988719,-0.1353,-0.0921474,0,-0.0583527,-0.105453
TMPRSS4,-0.0758691,-0.08086,-0.0866348,-0.100126,0,-0.0598225,0,0.839062,0,0,-0.0717058,-0.0965324,-0.0837449,0,-0.0835768,-0.0746762
TMPRSS6,-0.0682389,-0.0403428,0.75506,-0.0493976,0,-0.0510656,0,0,0,0,-0.0600068,-0.0600934,-0.0263883,0,-0.0572338,-0.0486554
TMSB10,-0.219742,-0.320992,0.13888,-0.0979968,0,0.547184,0,0,0,0,0.115591,-0.229458,0.0557614,0,-0.0716405,0.257401
TMSB15A,-0.106428,-0.106355,-0.106158,-0.0938903,0,-0.0896255,0,0.718306,0,0,-0.0888011,0.436658,-0.0891656,0,-0.100614,-0.101696
TMSB15B,-0.0558358,-0.103513,-0.027043,-0.0810222,0,-0.117283,0,0,0.464655,0,-0.154815,-0.022627,-0.0528412,0,-0.0982915,-0.170542
TMSB4X,0.0188854,-0.357431,0.256025,0.317111,0,0.326737,0,0,0,0,0.112233,-0.166573,0.28339,0,0.0632113,0.0361024
TMTC1,-0.094745,-0.090035,-0.0913527,-0.0942778,0,-0.0864328,0.951748,0,0,0,-0.0798201,-0.0924832,-0.0937554,0,-0.0944526,-0.0524162
TMTC3,-0.142181,-0.122825,-0.085184,-0.123419,0,-0.167465,0,0,0.467061,0.503986,-0.0633689,-0.082171,-0.106855,0,-0.145385,-0.16822
TMUB2,0.0396802,-0.134501,0.11101,-0.0267783,0,-0.0755212,0,0,0,0,-0.0744995,-0.120936,-0.0206923,0.79229,-0.0872574,-0.0561786
TMX1,-0.16077,-0.109457,0.324646,0.0415307,0.449044,0.16177,0,0,0,0,0.199781,-0.0295358,0.140095,0,-0.152099,-0.0263492
TMX2-CTNND1,-0.0597211,-0.0523433,0.267365,-0.0708896,0.593468,-0.0268738,0,0,0,0,-0.0731942,-0.0942777,0.109252,0,-0.0872152,-0.0710163
TMX4,-0.127509,-0.119893,-0.0118568,0.0553802,0,-0.186479,0,0,0,0,-0.154429,-0.00264128,0.0702368,0.893701,-0.0638062,-0.113953
TNC,-0.106585,-0.0827092,-0.104846,-0.0963505,0,-0.103696,0,0,0.493737,0.444888,-0.0606838,-0.101399,-0.107335,0,-0.102171,-0.0970185
TNF,-0.0809312,-0.20298,0.00601167,0.137584,0,0.0315816,0,0,0,0,0.307225,-0.0903808,0.254319,0,0.0274378,0.537635
TNFAIP1,-0.127796,-0.100658,-0.0719432,-0.106318,0,-0.0770302,0.887778,0,0,0,-0.0725108,-0.115858,-0.101933,0,-0.125844,-0.0955672
TNFAIP2,-0.127628,-0.0630983,-0.12511,-0.130026,0,0.0165204,0,0,0,0,0.0443247,-0.104911,-0.125718,0.931641,-0.127821,0.199194
TNFAIP3,-0.303698,-0.202684,0.10821,0.36024,0,-0.102526,0,0,0,0,0.00139533,0.0800702,-0.0127763,0,0.245777,0.27665
TNFAIP6,-0.128688,-0.1285,-0.124938,-0.129886,0,-0.0949592,0,0,0,0,-0.0705069,-0.127385,-0.127656,0,-0.127974,0.408527
TNFAIP8,0.329101,-0.188044,0.257986,0.131903,0,0.0814175,0,0,0,0,-0.135686,0.277689,-0.00747586,0,0.340865,0.0582558
TNFAIP8L1,0.0103949,-0.130713,0.0265857,-0.0636111,0,-0.0733124,0.745619,0,0,0,-0.075154,0.287833,-0.00880955,0,-0.0316745,-0.1058
TNFAIP8L2,-0.133363,-0.221093,0.084231,-0.178102,0,0.339417,0,0,0,0,0.385596,-0.0431531,0.130308,0,-0.0544214,0.259283
TNFAIP8L3,-0.123695,-0.116135,-0.122384,-0.133926,0,0.0727893,0,0,0,0.548591,0.367856,-0.136118,-0.129713,0,-0.1414,-0.0981347
TNFRSF10C,-0.0683654,-0.0677706,-0.0686663,-0.0720835,0,-0.0685091,0,0,0,0,-0.0623679,-0.0692188,-0.0668506,0.98576,-0.0695187,-0.0519568
TNFRSF10D,-0.129721,-0.0922455,-0.113356,-0.125949,0,-0.094727,0.838601,0,0,0,-0.0184571,-0.062899,-0.14583,0,-0.10389,0.0992611
TNFRSF11A,-0.133877,-0.124998,-0.00251206,-0.130791,0,0.214356,0,0,0,0,0.733326,-0.0324589,-0.0163796,0,-0.108662,-0.0258766
TNFRSF11B,-0.11996,-0.115271,-0.116839,-0.117096,0,0.0879748,0,0,0,0,0.388063,-0.127987,-0.125803,0,-0.123332,-0.117392
TNFRSF12A,-0.15038,-0.125207,-0.137786,-0.124122,0,-0.094536,0,0.80918,0,0,-0.0751219,0.0707152,-0.132932,0,-0.141654,-0.11495
TNFRSF13B,0.928988,0.185498,0.0399675,-0.0893997,0,-0.0904916,0,0,0,0,-0.0929403,-0.0893761,-0.0908312,0,-0.0796463,-0.0901259
TNFRSF13C,0.978788,0.0591164,-0.0726742,-0.0663168,0,-0.0765111,0,0,0,0,-0.0439968,-0.0805614,-0.0806455,0,-0.0648155,-0.078147
TNFRSF17,-0.0130211,0.987728,-0.0699463,-0.0705708,0,-0.0618335,0,0,0,0,-0.070796,-0.0707931,-0.0727986,0,-0.0702781,-0.0724507
TNFRSF18,-0.122873,-0.0221003,0.913882,-0.0792298,0,-0.0824916,0,0,0,0,-0.118719,-0.0611088,0.19169,0,-0.0400412,-0.0994687
TNFRSF19,-0.118729,-0.0957384,-0.113406,-0.116225,0,-0.106408,0,0,0.512416,0,-0.0928871,-0.105578,-0.104346,0,-0.111088,-0.107553
TNFRSF1A,-0.222032,-0.212856,-0.161355,-0.158306,0,-0.0458625,0,0,0,0,0.0442007,-0.222494,-0.0858511,0.81458,-0.176381,0.0524221
TNFRSF1B,-0.165496,-0.181282,0.290013,-0.0215612,0,-0.0631138,0,0,0,0,0.0318412,-0.196971,0.0102794,0.822133,-0.0950027,0.219221
TNFRSF21,-0.172086,-0.156833,-0.183172,-0.175444,0,0.172868,0,0,0,0.693585,0.109374,0.061108,-0.182493,0,-0.182737,-0.0755722
TNFRSF25,-0.138994,-0.118915,0.735059,0.0636276,0,-0.112813,0,0,0,0,-0.134938,-0.152423,-0.0683642,0,0.412016,-0.135039
TNFRSF4,-0.0980232,-0.0446978,0.959959,-0.0703451,0,-0.0569092,0,0,0,0,-0.0923049,-0.0336008,-0.0497275,0,0.0130663,-0.073029
TNFRSF6B,-0.0639549,-0.0592758,-0.0529609,-0.0630476,0,-0.0618534,0.581855,0,0,0,-0.0495198,-0.0636161,-0.0576978,0,-0.0633182,-0.0542998
TNFRSF8,-0.109362,-0.117001,0.654063,-0.120954,0,-0.0351669,0,0,0,0,-0.0346965,-0.0803473,-0.114025,0,-0.0941035,0.320817
TNFRSF9,-0.13874,-0.117197,0.783744,0.0644562,0.416891,-0.0554257,0,0,0,0,-0.113655,0.0648144,-0.0477465,0,-0.0992255,-0.111622
TNFSF10,-0.174834,-0.151187,-0.0680178,-0.124945,0,-0.0673021,0,0,0,0,-0.122037,0.147357,-0.0882056,0.884418,-0.116492,0.147571
TNFSF11,0.0577605,-0.0938023,0.0911889,-0.094212,0,-0.0480051,0,0,0.590557,0,-0.100864,-0.0700309,0.0917474,0,-0.0172527,-0.0961705
TNFSF12,-0.229733,-0.363767,0.0986331,-0.0802743,0,0.225973,0,0,0,0,0.556509,0.157989,0.0378413,0,-0.0813802,0.00735007
TNFSF13,-0.0929051,-0.0833957,-0.0809602,-0.0874412,0,0.0372285,0,0,0,0,0.917311,-0.0853223,-0.0946416,0,-0.0882078,0.0498701
TNFSF13B,-0.146313,-0.140521,-0.0779183,-0.136073,0,0.145983,0,0,0,0,0.141036,-0.154357,-0.139211,0.839591,-0.0888689,0.321448
TNFSF15,-0.0988259,-0.0872877,-0.0992527,-0.0990667,0,0.00462197,0,0,0,0,0.215525,-0.0870861,-0.0997548,0,-0.0994675,0.566903
TNFSF18,-0.0660919,-0.0667896,-0.0581808,-0.0631301,0,0.141159,0,0,0,0,0.534926,-0.0631055,-0.0648378,0,-0.0622245,-0.043503
TNFSF4,-0.0934676,-0.130277,0.107125,0.098228,0.655592,0.107417,0,0,0,0,-0.085898,-0.102088,-0.0101806,0,-0.0729366,-0.136412
TNFSF8,-0.103514,-0.031164,0.329254,0.126116,0.626129,-0.0811628,0,0,0,0,-0.0544017,-0.1647,-0.106131,0,0.253646,0.00793631
TNFSF9,0.121938,-0.0276415,-0.126808,0.6304,0,0.0106269,0,0,0,0,0.00646084,0.104605,0.0292882,0,-0.0384628,-0.119558
TNIK,-0.198068,-0.185612,0.357698,0.136129,0,-0.200084,0,0,0,0,-0.140257,0.62965,0.181589,0,0.172932,-0.179761
TNIP1,-0.038377,-0.0640636,0.477211,-0.0145828,0,-0.0541752,0,0,0,0,-0.227456,-0.22369,-0.0220571,0,-0.0692917,0.24928
TNIP2,-0.0664092,-0.313319,0.564138,0.128643,0,-0.00754004,0,0,0,0,-0.208292,-0.293744,0.0484562,0,0.001149,-0.0966337
TNIP3,-0.148676,-0.131218,0.329839,0.227234,0.526248,-0.11205,0,0,0,0,-0.100238,-0.14974,-0.0642811,0,-0.105746,0.434503
TNKS1BP1,-0.150935,-0.124434,-0.141158,-0.144064,0,-0.126089,0.623931,0,0,0.426376,-0.11337,-0.0993341,-0.146632,0,-0.145084,-0.136781
TNNC1,-0.0668278,-0.0459322,-0.0640601,-0.050737,0,-0.0734465,0,0,0.545412,0,-0.0703623,-0.0670627,-0.0661158,0,-0.0513423,-0.0693221
TNNC2,0.0112204,-0.0502344,-0.0406536,-0.0615854,0,-0.0554319,0,0.733745,0,0,-0.0735916,-0.0804566,-0.0630744,0,-0.0644876,-0.0791211
TNNI2,-0.045247,-0.0784008,-0.193159,-0.191528,0,0.464856,0,0,0,0,0.208866,0.303632,-0.169646,0,-0.194327,0.16098
TNNI3,-0.0625376,-0.0608308,-0.0567126,-0.0627945,0,-0.0373946,0,0.670599,0,0,-0.00358123,-0.0596327,-0.0362901,0,-0.0658275,-0.0676496
TNNT1,-0.112841,-0.103691,-0.107299,-0.111311,0,-0.0404555,0,0.602009,0,0,0.0189869,-0.113485,-0.0972273,0,-0.106473,0.594125
TNNT3,-0.0712048,-0.0428599,-0.0585448,0.00525857,0,-0.0709896,0,0,0.479247,0,-0.0760853,-0.0643635,-0.0567321,0,-0.0552819,-0.072379
TNPO1,-0.165929,-0.210278,-0.0933294,-0.176848,0,-0.0568294,0,0,0,0,0.329192,-0.147773,-0.130005,0,-0.169102,-0.0820362
TNRC18,-0.145409,-0.167493,-0.136814,-0.118734,0,-0.0606751,0,0,0,0,0.0241153,-0.0505788,-0.0809643,0.903366,-0.136337,0.0551094
TNRC6B,0.11092,-0.129475,-0.0545138,0.0971055,0,-0.212702,0,0,0,0,-0.166091,-0.0937644,0.0839502,0.78474,0.123649,-0.185321
TNS1,-0.125185,-0.122849,-0.128796,-0.130154,0,-0.118367,0,0,0,0.894383,-0.0239132,0.00212129,-0.128361,0,-0.131859,-0.0753995
TNS2,-0.111186,-0.109535,-0.109049,-0.104682,0,-0.106629,0.791345,0,0,0,-0.0926616,-0.0956796,-0.108173,0,-0.108461,-0.0985373
TNS3,-0.167064,0.00388277,-0.137252,-0.210359,0,-0.105239,0,0,0,0.431674,0.5766,-0.225328,-0.233275,0,-0.227299,0.0325365
TNS4,-0.0742856,-0.076212,0.0190172,0.0136441,0,-0.0826829,0,0.735279,0,0,-0.0834573,-0.106942,-0.0672818,0,-0.0401231,-0.0944238
TNXB,-0.10042,-0.0993422,-0.10148,-0.0975746,0,-0.0942379,0.748072,0,0.536608,0,-0.0965939,-0.101858,-0.103941,0,-0.100391,-0.0953311
TOB1,-0.238519,-0.228642,0.096897,0.0614527,0.68612,-0.0358586,0,0,0,0,-0.194015,-0.0643615,-0.0187346,0,0.0006956,-0.200568
TOB2,-0.101268,-0.316188,-0.0161124,0.144275,0,-0.0608434,0,0,0,0.675836,-0.124235,0.080441,-0.0793671,0,-0.0980274,-0.165176
TOM1,-0.203325,-0.231326,0.148085,-0.0554626,0,-0.0455223,0,0,0,0,0.119099,-0.157288,-0.137555,0,-0.0742945,0.318122
TOM1L1,-0.104168,-0.106779,-0.0932305,-0.106447,0,-0.0813938,0,0.786066,0,0,-0.0870046,-0.0351119,-0.0979215,0,-0.102893,-0.111194
TOMM20,0.0363997,0.190583,-0.0811836,0.0375371,0,-0.101744,0,0,0,0,0.0355298,0.34809,-0.202232,0,0.100759,-0.0910162
TOMM34,-0.042721,-0.105112,0.207301,-0.112814,0,0.416206,0,0,0,0,-0.0884769,-0.0948906,-0.0701722,0,-0.152697,-0.191486
TOMM40,-0.0493075,-0.061502,-0.0141651,-0.0409066,0,0.00770168,0,0.872023,0,0,0.0244216,-0.144407,-0.0280575,0,-0.07439,-0.130994
TOMM40L,-0.13093,-0.158668,-0.0174931,-0.133263,0,0.0354476,0,0,0,0,0.18947,-0.0746636,-0.0381017,0,-0.14407,0.407018
TOMM5,-0.0333003,0.109331,0.130276,-0.0861701,0.624686,0.0280221,0,0,0,0,0.0455027,-0.140705,0.143217,0,-0.124522,-0.189956
TOMM6,-0.170574,0.00983882,0.119004,-0.110625,0,0.10991,0,0,0,0,0.625625,-0.193024,-0.0147928,0,-0.111619,-0.054431
TOMM7,0.236237,-0.147878,0.0224942,0.241291,0,-0.142114,0,0,0,0,-0.14687,0.354571,0.0452128,0,0.455624,-0.0952128
TOP1,-0.255227,0.395951,-0.122044,-0.126963,0,-0.026453,0,0,0,0,0.196302,-0.230298,-0.22449,0,-0.278197,0.12242
TOP2A,0.047541,-0.11903,-0.0473026,-0.102678,0.451547,-0.0620996,0,0.689045,0,0,0.0740652,-0.118513,-0.112039,0,-0.129778,-0.130344
TOPORS,-0.0996777,-0.153747,0.0159861,0.143644,0,-0.152966,0,0,0,0,-0.129274,-0.0712353,-0.0247453,0.76612,-0.0408347,-0.223152
TOR1A,-0.210476,-0.0167317,0.223777,0.00696966,0.464145,-0.0165915,0,0,0,0,-0.0286069,-0.252543,0.231958,0,-0.173532,-0.14338
TOR3A,0.0749109,0.915084,-0.00274134,-0.0810808,0,0.0935479,0,0,0,0,-0.0473297,-0.145605,-0.0855129,0,-0.104059,-0.0765915
TOR4A,0.0164368,-0.103208,-0.0750023,-0.257239,0,0.00212409,0,0,0,0,0.195463,0.0921885,0.0456458,0,-0.222969,0.381989
TOX,-3.30359e-05,-0.11609,0.462264,0.408086,0.490189,-0.108561,0,0,0,0,-0.183935,-0.0822414,0.185343,0,0.00440262,-0.184068
TOX2,-0.145186,-0.0881023,0.797093,-0.0326196,0,-0.0376879,0,0,0,0,-0.160518,-0.142319,-0.111581,0,-0.0215515,-0.138364
TOX3,-0.0808263,-0.0607616,-0.0768835,-0.081457,0,-0.0756945,0,0.831367,0,0,-0.0591568,-0.0724993,-0.0846497,0,-0.0730425,-0.0752897
TP53BP1,-0.0851497,-0.218482,0.0120018,-0.00818419,0,-0.174792,0,0,0,0,-0.031994,0.352268,-0.108354,0,-0.0686238,-0.243045
TP53I13,-0.113593,0.090725,0.0416005,-0.038105,0,0.202902,0,0,0.498865,0,0.0481103,-0.0214897,0.0114285,0,-0.104794,-0.270072
TP53I3,-0.192363,0.0224774,-0.210878,-0.229135,0,0.0277827,0,0,0.522234,0,0.051052,0.00850024,-0.223419,0,-0.24055,0.0098241
TP53INP1,-0.0430714,0.876033,-0.0543256,-0.0971245,0,-0.125246,0,0,0,0,-0.076899,-0.0844466,-0.125627,0,-0.0940347,-0.0957811
TP63,-0.0560848,-0.0496807,-0.020834,-0.0600628,0,-0.0370106,0,0.79351,0,0,-0.0578343,-0.0546514,-0.0619716,0,-0.0660355,-0.055309
TPBG,-0.128247,-0.11798,-0.127497,-0.116077,0,-0.112018,0,0,0.848081,0,-0.110609,-0.107738,-0.128993,0,-0.111539,-0.109569
TPBGL,-0.0602802,0.0261122,-0.0586772,-0.0652989,0,-0.0413695,0,0,0,0,0.300554,-0.0616675,-0.0384753,0,-0.0347383,-0.058863
TPCN1,-0.101999,-0.158628,-0.143465,-0.187783,0,-0.0630039,0,0,0,0,0.471526,0.170845,-0.25436,0,-0.146491,0.116507
TPD52,0.287647,0.85186,-0.0863733,-0.0683132,0,-0.0949629,0,0,0,0,-0.106321,-0.112364,-0.0432173,0,-0.0843644,-0.163901
TPD52L1,-0.114452,-0.0900214,-0.10692,-0.108023,0,-0.100768,0.760073,0,0,0,-0.0975245,-0.0290473,-0.110415,0,-0.114559,-0.103159
TPD52L2,-0.161084,-0.118318,-0.0575402,-0.18432,0,-0.153116,0,0,0,0,0.0638354,-0.128374,-0.126457,0.805203,-0.188851,0.0246209
TPH2,-0.0347827,-0.0740184,0.0999882,-0.0731157,0.438251,0.0745505,0,0,0,0,0.00884763,-0.0826527,0.0533451,0,-0.0832864,0.0069388
TPM1,-0.132704,-0.128569,-0.13014,-0.130056,0,-0.117513,0,0,0.535815,0.741525,-0.110536,-0.0732845,-0.126525,0,-0.132304,-0.119775
TPM2,-0.0990841,-0.0972356,-0.100249,-0.0996282,0,-0.0686967,0,0,0,0.902718,-0.0947715,-0.0962057,-0.0985278,0,-0.101066,-0.0938963
TPM4,-0.246713,-0.0629413,-0.0677996,-0.247181,0,-0.0190485,0,0,0.50451,0.617722,-0.0556246,-0.119526,-0.147119,0,-0.277116,-0.0139712
TPMT,-0.241387,-0.145757,0.187651,-0.125433,0,0.479604,0,0,0,0,0.319531,0.000166679,0.0911791,0,-0.18185,0.258445
TPO,-0.0619823,-0.0665313,-0.0639146,-0.0653403,0,-0.0548845,0.826464,0,0,0,-0.0616321,-0.0691624,-0.00903912,0,-0.0357831,-0.0644399
TPP1,-0.148955,-0.209196,0.125824,-0.192542,0,0.251656,0,0,0,0,0.680994,-0.0288045,-0.102727,0,-0.217324,0.395751
TPPP,-0.0991406,-0.00609379,-0.0488937,0.35429,0,-0.0851813,0,0,0,0,-0.0322684,-0.0449803,-0.0785358,0,0.098964,-0.0943212
TPPP3,-0.0912884,-0.0892758,-0.0938303,-0.0908051,0,-0.0778962,0,0,0,0.969001,-0.0855965,-0.0783723,-0.0932846,0,-0.0941475,-0.0212497
TPRG1,-0.169097,-0.0482401,-0.0115101,0.557138,0,-0.139434,0,0,0,0,-0.0287908,-0.14951,0.194217,0,0.097332,-0.146675
TPRG1L,-0.132246,-0.0185491,-0.125818,-0.0728934,0,-0.120284,0,0,0,0,-0.0387096,-0.0394329,-0.046862,0.813847,-0.0908196,-0.0938036
TPSAB1,-0.0652557,-0.0617743,-0.0655745,-0.0685691,0,-0.0658007,0,0,0,0,-0.0642429,0.993094,-0.0654653,0,-0.0689091,-0.0650803
TPSB2,-0.0651514,-0.0647149,-0.06554,-0.0679627,0,-0.0656964,0,0,0,0,-0.0645189,0.994416,-0.0650446,0,-0.0683778,-0.0643355
TPSD1,-0.0568288,-0.0585306,-0.0572507,-0.0600799,0,-0.0560792,0,0,0,0,-0.058008,0.878992,-0.058057,0,-0.0619035,-0.0574908
TPSG1,-0.061269,-0.0500342,-0.0631231,-0.0651877,0,-0.0636853,0,0,0,0,-0.0610439,0.937123,-0.0606706,0,-0.0654157,-0.0631145
TPST1,-0.114855,-0.132074,-0.155136,-0.150673,0,-0.115232,0,0,0.79485,0,-0.0554239,-0.0877928,-0.141456,0,-0.14949,-0.0220597
TPST2,-0.183718,0.528402,-0.0184103,0.0395868,0,-0.170925,0,0,0,0,-0.121797,0.088829,0.606324,0,-0.157889,-0.131962
TPT1,-0.0279457,0.50392,-0.117144,-0.012283,0,0.0178803,0,0,0,0,0.215906,0.117319,-0.132501,0,0.490829,0.138019
TPTE2,-0.0564282,0.761855,-0.0368681,-0.0520811,0,-0.0538431,0,0,0,0,-0.0504542,-0.0486652,-0.0328595,0,-0.0569758,-0.0561151
TPX2,0.00253,-0.104406,-0.0132493,-0.0761625,0,-0.0763529,0,0.849196,0,0,-0.0116492,-0.126918,-0.0873448,0,-0.117849,-0.119188
TRA2A,0.0368183,-0.1867,0.230801,0.0109547,0.689736,0.044889,0,0,0,0,-0.143028,-0.12086,0.269219,0,-0.123678,-0.106868
TRABD,0.112721,0.347707,0.0661777,0.158511,0,0.177051,0,0,0,0,-0.139103,-0.277781,0.234401,0,0.0539917,-0.0585757
TRABD2A,-0.0846664,-0.109475,0.312524,-0.0192906,0,0.0763171,0,0,0,0,-0.129971,-0.16765,-0.0403391,0,0.743896,-0.13152
TRABD2B,-0.098066,-0.0929025,-0.100877,-0.103215,0,-0.0882028,0,0,0.745539,0,-0.0952037,-0.0539707,-0.103605,0,-0.103542,-0.101808
TRADD,-0.128468,0.524906,0.276332,0.0503037,0,0.102467,0,0,0,0,-0.188486,-0.280898,-0.00499073,0,0.387138,-0.161252
TRAF1,-0.154981,-0.141413,0.68938,0.127317,0,0.230356,0,0,0,0,-0.14903,-0.078911,0.0240468,0,0.164683,0.0238779
TRAF2,0.0483798,-0.0404213,0.500067,0.0327099,0,-0.0663902,0,0,0,0,-0.164294,-0.0638558,0.111298,0,0.0050829,-0.21849
TRAF3,0.143544,0.160712,0.60177,0.0897733,0,0.00390121,0,0,0,0,-0.0680086,-0.272251,-0.147829,0,0.01427,-0.00650978
TRAF3IP3,0.0850891,-0.135941,0.472357,0.169658,0.423255,-0.164677,0,0,0,0,-0.204446,-0.0527156,0.322346,0,0.301251,-0.0895839
TRAF4,0.237591,-0.0988613,-0.0989805,0.0410237,0,0.345781,0,0.702307,0,0,-0.212299,0.0338998,-0.126257,0,-0.127617,-0.203335
TRAF5,0.521971,-0.238606,0.190466,0.175566,0,-0.107575,0,0,0,0,-0.190022,-0.0448072,0.153,0,0.0490438,-0.248528
TRAK1,0.09209,-0.122447,-0.18535,-0.184346,0,0.0743986,0,0,0,0.578358,0.141418,-0.183583,-0.177598,0,-0.217465,0.0504107
TRAM1,-0.174756,0.893443,0.0443197,-0.0613199,0,-0.0558092,0,0,0,0,-0.0320252,-0.170544,-0.045975,0,-0.0884696,-0.103246
TRAM2,-0.0694343,0.677721,-0.168204,-0.136817,0,-0.14296,0,0,0,0,-0.111833,-0.138862,-0.121942,0,-0.148218,-0.109357
TRANK1,-0.0377671,-0.0719436,-0.0553114,-0.0053492,0,-0.0981066,0,0,0,0,-0.0735286,-0.107626,-0.00270124,0.953795,-0.0347049,-0.0891282
TRAPPC1,0.0587724,-0.260928,0.443614,0.153222,0,0.141038,0,0,0,0,-0.14335,-0.132822,0.388533,0,-0.116307,0.0292401
TRAPPC10,-0.163183,-0.0814738,-0.0326196,0.155963,0,-0.155071,0,0,0,0,0.0369729,-0.172261,0.392456,0,-0.0157086,-0.101687
TRAPPC2,0.104551,-0.077813,0.18354,0.104803,0,-0.133907,0,0,0,0,-0.211354,-0.0780802,0.457128,0,0.0645614,-0.207908
TRAPPC2B,-0.0379405,-0.0263705,0.165973,-0.0878721,0.493692,0.0303892,0,0,0,0,0.200883,-0.12444,0.0300235,0,-0.0661693,-0.0837297
TRAPPC2L,-0.193685,0.301199,0.177985,-0.0276618,0,-0.0911112,0,0,0,0,0.0321902,-0.28421,-0.00516846,0,-0.149265,-0.12119
TRAPPC3,-0.233655,0.412173,0.230432,-0.08463,0,-0.0440325,0,0,0,0,-0.0472574,-0.0264215,-0.0908267,0,-0.18458,-0.190839
TRAPPC4,-0.148003,-0.199712,0.468003,0.039964,0.489846,-0.0928816,0,0,0,0,-0.099351,-0.176025,0.233247,0,-0.0666826,-0.234057
TRAPPC5,-0.171257,-0.0113608,0.0546239,-0.1969,0,0.0721895,0,0,0,0,0.595864,-0.195066,-0.101703,0,-0.180312,0.111023
TRAPPC6A,0.0289222,0.0927291,0.366316,0.138024,0,0.087004,0,0,0,0,-0.139148,-0.108268,0.186704,0,0.200747,-0.101334
TRAPPC8,-0.0979964,-0.133788,-0.071355,-0.0661289,0,-0.0543183,0,0,0,0,0.0643647,-0.143155,-0.0281838,0.782545,-0.11722,0.0434302
TRAT1,-0.136638,-0.135114,0.170671,0.447198,0.667091,-0.127935,0,0,0,0,-0.14104,-0.146954,-0.0410898,0,0.316188,-0.137135
TREM1,-0.122214,-0.113796,-0.119837,-0.120952,0,-0.0128042,0,0,0,0,0.168662,-0.123891,-0.117524,0.760067,-0.119704,0.503896
TREM2,-0.0806859,-0.0740171,-0.0786231,-0.0756461,0,0.0556965,0,0,0,0,0.980433,-0.078403,-0.0816168,0,-0.0778315,-0.050431
TREML1,-0.0708655,-0.0641632,-0.0654021,-0.0655414,0,0.451872,0,0,0,0,0.366751,-0.069521,-0.0671345,0,-0.0677778,-0.0422004
TREML2,0.015937,-0.0606635,-0.0642306,-0.0714228,0,-0.0365994,0,0,0,0,-0.0647072,-0.0741346,-0.0646071,0.885935,-0.0678524,-0.0524044
TREML4,-0.0509236,-0.0550434,-0.0538922,-0.0571124,0,-0.0464456,0,0,0,0,-0.0388672,-0.0562119,-0.0551835,0.776732,-0.0544656,-0.0360812
TRIB1,-0.216052,0.621083,-0.0996825,-0.205177,0,-0.00529698,0,0,0,0,0.0170494,-0.12178,-0.227879,0,-0.214471,0.0660469
