,Non-plasma B cells,Plasma B cells,CD4 T,CD8 T (GZMK high),CD8 T effector,DC,Endothelial Cells,Cancer Cells,CAFs,Myofibroblasts,Macrophages,Mast Cells,NK,Neutrophils,Double-neg-like T,Monocytes
s_segment_11_359,0,0.0001,0.0839,0.0466,0.0001,0.1417,0.0399,0.5157,0.1526,0.0003,0.0003,0.0001,0.0172,0.0004,0.0011,0
s_segment_11_3592,0.0001,0.0039,0.023,0.0001,0.004,0.3806,0,0.5812,0.0001,0,0.0053,0,0,0.0001,0,0.0016
s_segment_11_3635,0.0358,0,0.0078,0.0001,0.0024,0.6712,0.0802,0.1778,0.0207,0,0,0.0004,0.0014,0.0016,0.0006,0
s_segment_11_3638,0.0067,0.0009,0,0.1582,0,0.0001,0.0863,0.0033,0.0001,0.5236,0.1246,0.0255,0,0,0.069,0.0017
s_segment_11_3641,0,0.003,0.0089,0.0028,0.0113,0.0001,0.6103,0.0861,0,0.0515,0.2209,0,0.0034,0,0,0.0017
s_segment_11_3644,0.1483,0,0.0001,0.0482,0.0109,0.0082,0.0005,0.4917,0.0003,0,0.0397,0.0001,0.0006,0.0324,0.1997,0.0193
s_segment_11_3660,0.0008,0.0001,0.0001,0.0001,0.0012,0.0007,0.8156,0.0832,0.0368,0,0.056,0.0029,0.0002,0.0013,0,0.001
s_segment_11_3666,0.0002,0.029,0,0.0007,0.0002,0,0,0.1197,0.1773,0.0004,0.1233,0.0005,0.0005,0,0.5481,0.0001
s_segment_11_3699,0.0036,0.0048,0.1265,0.1855,0,0,0.0614,0,0.5071,0.0001,0.0511,0.0019,0.0496,0,0.0006,0.0078
s_segment_11_3700,0.0001,0.0001,0.0004,0,0.0288,0.0047,0.0001,0.6443,0.1006,0,0,0,0.2186,0.0023,0,0
s_segment_11_3707,0.313,0.0004,0.014,0.0001,0,0.0001,0,0.6592,0,0,0,0,0.0009,0.0001,0,0.0122
s_segment_11_3711,0.034,0.0377,0.0206,0.0003,0.0022,0.0009,0.1862,0.1806,0.4457,0.0001,0,0,0.0216,0.0689,0.0001,0.0011
s_segment_11_3720,0,0.0001,0,0.0037,0.0052,0.0001,0,0.6583,0.3015,0.0083,0,0,0.0007,0.0001,0.0063,0.0157
s_segment_11_3728,0.0037,0.0182,0.1427,0.0093,0.0063,0.0005,0.0001,0.1433,0.0004,0.0863,0.4951,0.0015,0.0908,0.0003,0.0001,0.0014
s_segment_11_373,0.0089,0.0219,0.0006,0.1044,0,0,0.5158,0.1426,0.1643,0,0.0012,0.0369,0.0033,0,0.0001,0
s_segment_11_3733,0.0094,0,0.0001,0.0402,0.0577,0.2133,0.0022,0.5905,0.0331,0.0001,0.0035,0.0002,0,0.0495,0.0001,0.0001
s_segment_11_3734,0.0005,0.0001,0.0001,0.1818,0.0003,0.0214,0,0.4719,0.3021,0,0.0138,0,0.0079,0.0001,0,0
s_segment_11_3763,0,0.053,0.0004,0,0.0001,0.0001,0,0.7859,0.0001,0.0047,0.0003,0.0867,0.0001,0.0034,0.0113,0.0539
s_segment_11_3764,0.0017,0,0.0578,0.0001,0.0022,0.1323,0.0001,0.6636,0.1194,0.0149,0.0039,0.0007,0.0001,0.0031,0.0001,0
s_segment_11_3782,0,0.0866,0.0364,0.0015,0.0036,0.0001,0,0.1818,0.0523,0.6374,0,0.0003,0,0,0,0
s_segment_11_3790,0.0321,0.001,0,0.2356,0.0005,0.0008,0.0052,0.0001,0.6235,0,0.0953,0.0032,0.0005,0,0.0022,0
s_segment_11_3794,0.0001,0.0003,0,0.0003,0.0002,0.0021,0.2449,0.3043,0.0025,0.4425,0.0001,0,0.0009,0.0002,0.0009,0.0007
s_segment_11_3797,0,0.0081,0,0.0001,0.0002,0.0108,0.4467,0,0.5207,0.0002,0.0001,0.0001,0,0,0,0.013
s_segment_11_3801,0.0061,0.054,0.193,0.0251,0,0.0015,0.0001,0.0323,0.2757,0.0001,0.4024,0,0,0.0001,0.0003,0.0093
s_segment_11_3816,0,0.0087,0.0001,0,0.0084,0.0002,0.4568,0.0001,0.4901,0.0008,0.0003,0.0003,0,0.0341,0,0.0001
s_segment_11_3822,0.0028,0.0009,0,0,0,0.0001,0.0445,0.1324,0.0004,0.818,0,0,0.0004,0.0005,0,0
s_segment_11_3825,0.0003,0.0049,0.0001,0.0001,0.0036,0.0006,0.0007,0.7881,0.0012,0.0194,0.1129,0.0635,0.0001,0.0001,0.0038,0.0006
s_segment_11_3830,0.0003,0.0483,0,0.0001,0.0007,0.4812,0,0.3591,0,0,0,0.0987,0,0,0.0001,0.0115
s_segment_11_3837,0.0029,0.0001,0,0,0,0.0012,0.0001,0.0356,0.6975,0.2576,0,0.0004,0.0019,0,0.0003,0.0024
s_segment_11_3846,0.0203,0.2644,0.0001,0.0745,0.0375,0.0019,0,0.4595,0,0.0924,0,0,0,0.0442,0.005,0.0002
s_segment_11_3848,0.0006,0,0.0434,0.0006,0,0,0,0.5093,0,0,0.0375,0.3895,0.0189,0.0001,0,0.0001
s_segment_11_3851,0.0008,0.0001,0,0,0,0.007,0.0631,0,0.4965,0,0.4278,0.0006,0.0035,0,0.0006,0
s_segment_11_3861,0.0054,0.0458,0.0001,0.0383,0.0334,0.0155,0,0.4366,0,0,0.3451,0,0,0.002,0.0775,0.0003
s_segment_11_3866,0,0.0001,0.0022,0,0,0.0003,0.0001,0.8434,0,0,0,0.1045,0,0.0013,0.0459,0.0022
s_segment_11_3872,0.0027,0.0201,0.001,0.1169,0.0086,0.0007,0.0169,0.1072,0.6929,0.0007,0.001,0.0005,0.0001,0.002,0.0002,0.0285
s_segment_11_3874,0,0.0016,0.0001,0.0238,0,0.0001,0.0049,0.0866,0.8464,0,0.0001,0,0.0003,0,0,0.0361
s_segment_11_3882,0.0036,0.0435,0.0001,0.1295,0.0009,0.0413,0.0002,0.0181,0.7505,0,0.009,0.0006,0.0005,0.0005,0.0016,0.0001
s_segment_11_3887,0.0004,0.0015,0,0,0,0,0,0.9048,0.0001,0,0.0001,0,0.0006,0.0924,0.0001,0
s_segment_11_3902,0,0.0062,0,0.0191,0.0042,0,0.0015,0.8639,0.0001,0,0,0.0009,0,0,0,0.1041
s_segment_11_3920,0.4685,0.0001,0.0015,0.0053,0.0312,0,0.0489,0.4185,0,0.019,0,0.004,0,0,0.0001,0.0029
s_segment_11_3930,0.0016,0,0.0053,0,0,0.117,0,0.2135,0.011,0.1159,0,0.0001,0.0006,0,0.0001,0.5349
s_segment_11_3932,0.0239,0.0781,0.0051,0.0061,0.0424,0.0001,0,0,0.3955,0.2464,0.201,0.0002,0,0.0011,0,0.0001
s_segment_11_3933,0.1274,0.0494,0.0369,0,0.0196,0.3736,0.0276,0.221,0,0.06,0.0405,0.0002,0.0001,0.0003,0.0006,0.0428
s_segment_11_3938,0.0014,0,0.0029,0,0,0.0001,0,0.9491,0,0.0001,0.0186,0,0,0.0277,0.0001,0
s_segment_11_394,0.0001,0,0.1588,0,0.1201,0.0001,0.0007,0.6706,0.0251,0,0.0093,0.0066,0.0084,0,0.0002,0
s_segment_11_3941,0.0001,0.2523,0,0.0347,0,0,0,0.7039,0,0.0053,0,0,0.0018,0,0,0.0019
s_segment_11_3949,0,0.1111,0,0,0.0001,0,0,0.0003,0.5318,0,0.3566,0.0001,0,0,0,0
s_segment_11_3963,0.0003,0.0007,0.0846,0.0001,0,0.3004,0.0025,0.4698,0.0516,0.0001,0,0,0.0001,0.001,0.0045,0.0843
s_segment_11_3993,0,0,0.0001,0.0001,0.0418,0.0153,0,0.0027,0.6777,0.001,0.1467,0.0699,0.0319,0.0127,0,0.0001
s_segment_11_4012,0,0.0107,0,0.0001,0,0.0085,0.5932,0.2966,0,0,0.0001,0.0698,0,0,0.0004,0.0206
s_segment_11_4029,0,0,0,0,0.148,0,0,0.8445,0,0.0001,0,0.0001,0,0,0.0072,0.0001
s_segment_11_403,0.0025,0.0003,0.0038,0.0005,0,0.0215,0,0.5027,0.0072,0.0571,0,0,0.0001,0,0.0001,0.4042
s_segment_11_4030,0,0,0,0.008,0,0.0333,0.6528,0,0,0.3054,0.0001,0,0.0001,0,0.0003,0
s_segment_11_4032,0.0115,0.003,0.0054,0.2619,0.0002,0.0002,0.0003,0.5886,0.0001,0.0015,0,0,0.001,0.0002,0.1255,0.0006
s_segment_11_405,0.0006,0,0,0.0041,0.182,0,0,0.6009,0.0708,0.0005,0,0,0.0928,0.0001,0.0004,0.0478
s_segment_11_4073,0.0048,0,0.267,0.2124,0.0003,0.0133,0.0001,0.3288,0.1597,0.0124,0.0003,0.0001,0.0001,0.0004,0.0001,0.0002
s_segment_11_4074,0.0002,0,0.0013,0,0,0.0001,0,0.9714,0.0009,0.0005,0.0002,0.0001,0.0071,0.0181,0.0001,0
s_segment_11_4079,0.0893,0,0.0002,0,0.0001,0.1841,0.0001,0.6966,0,0.0247,0.0008,0.0004,0.0013,0,0.0024,0
s_segment_11_4085,0.0257,0,0,0.0054,0.0242,0,0,0.9187,0,0.0011,0.0001,0,0,0.0248,0,0
s_segment_11_4086,0.0001,0,0,0,0,0.0172,0,0.4605,0.0054,0.4763,0.04,0,0,0,0.0005,0
s_segment_11_4092,0,0.0604,0.0022,0.0024,0,0.0001,0,0.0786,0.3298,0.0572,0.1053,0.0154,0.0037,0.0224,0.0001,0.3224
s_segment_11_4094,0.0001,0,0.0014,0.0001,0.0013,0.0002,0.001,0.5452,0.0001,0,0.0003,0.3674,0,0,0.0829,0
s_segment_11_4101,0.0032,0,0,0,0.0006,0,0.1834,0.4213,0,0.0017,0.1018,0.2763,0.0029,0.0003,0.0001,0.0084
s_segment_11_4126,0,0.0001,0.0493,0.0006,0.0052,0.0139,0.6377,0.0557,0.0411,0.1783,0.0035,0.0001,0.0054,0.0069,0.0012,0.001
s_segment_11_4128,0,0.0572,0,0,0.0001,0,0.3243,0.1236,0,0.4896,0,0.0034,0,0,0.0018,0
s_segment_11_4131,0.0084,0.0052,0.0346,0.0559,0,0.0031,0,0.4671,0.0001,0.3992,0.0006,0.0257,0,0.0001,0,0
s_segment_11_4144,0,0,0.0054,0,0.1932,0.0095,0.0001,0.7863,0,0.0001,0,0,0.0035,0,0.0002,0.0017
s_segment_11_4152,0.0047,0,0,0.0066,0.0638,0.0004,0.0267,0.1719,0.0002,0.6959,0,0.0293,0,0.0003,0.0001,0.0001
s_segment_11_4160,0,0,0.0017,0,0.0756,0.0016,0.4008,0.4477,0.0035,0.0001,0.0001,0,0.0433,0.0147,0.0108,0.0001
s_segment_11_4194,0.0316,0,0.0008,0.0882,0,0.0358,0.218,0.2785,0.0001,0.0147,0.3132,0,0.0025,0.0061,0.0001,0.0104
s_segment_11_4196,0.0172,0,0.1224,0,0.169,0,0.111,0.0372,0.448,0.0002,0.0046,0.0049,0.0008,0,0.0846,0.0001
s_segment_11_4200,0.0001,0.0001,0.0158,0,0,0,0,0.8749,0,0,0.0003,0.0001,0.1055,0,0,0.0032
s_segment_11_4217,0.0008,0.0001,0.0001,0.3548,0,0,0.0041,0.5636,0,0,0.0154,0.0004,0.0267,0,0,0.034
s_segment_11_4236,0.006,0.0014,0.0001,0,0.0005,0.0085,0.0001,0.4306,0.0001,0.0021,0.0002,0.0002,0.0026,0,0.0002,0.5474
s_segment_11_4242,0.0001,0,0.1441,0.0011,0.1848,0.0015,0.0003,0.3228,0.009,0.0017,0.149,0.0096,0.1403,0.0035,0,0.0322
s_segment_11_4248,0,0,0.0037,0,0.0007,0.0002,0,0.4359,0,0.5569,0.0006,0,0.0019,0,0.0001,0
s_segment_11_4254,0,0.0018,0,0,0.0001,0,0.002,0.0361,0.7166,0.2317,0,0.0003,0,0,0.0014,0.01
s_segment_11_4263,0.0041,0.0861,0.0001,0.002,0,0,0.0001,0.714,0.0015,0,0.0001,0,0.051,0.0013,0,0.1397
s_segment_11_4271,0.0001,0.0009,0,0,0.0001,0.0001,0,0.6256,0.0353,0,0.0008,0,0.002,0.1332,0.2018,0.0001
s_segment_11_4285,0.0034,0.0006,0.0002,0.0001,0.0078,0,0.005,0.129,0.0021,0.5554,0.0822,0,0.0001,0.0001,0,0.214
s_segment_11_4298,0,0.0025,0.0125,0,0,0,0.0038,0.7565,0.0001,0.0001,0.0002,0.2138,0.01,0.0003,0.0002,0
s_segment_11_4305,0,0.0005,0,0,0,0,0,0.9041,0,0.0001,0,0.0952,0,0,0.0001,0
s_segment_11_4313,0,0.0222,0.0083,0,0.0001,0,0,0.7455,0,0,0,0,0.0007,0,0.2077,0.0155
s_segment_11_4318,0,0,0.2531,0,0,0.0001,0,0.6384,0,0.0013,0,0.0027,0.0001,0,0,0.1043
s_segment_11_4323,0.0001,0.0447,0,0.0003,0.0036,0.0001,0.3879,0.5507,0.0054,0,0,0,0,0,0,0.0072
s_segment_11_435,0,0.0001,0.4142,0,0,0.0094,0.0006,0.3253,0.1544,0.0032,0.0405,0,0.004,0.0001,0.0481,0.0001
s_segment_11_4351,0,0.0001,0.0001,0,0.0069,0.1228,0.0184,0.0136,0.7183,0.0228,0.0038,0.0097,0.0234,0,0,0.0601
s_segment_11_4365,0,0.0001,0.4485,0,0,0.0961,0.0001,0.2299,0.0694,0.0007,0.053,0.1011,0.001,0.0001,0,0
s_segment_11_4383,0.0001,0.0201,0,0,0,0,0.0024,0.4234,0.0049,0.3824,0.0002,0.0007,0,0.0168,0.149,0
s_segment_11_4390,0.0001,0.0001,0.0444,0.0091,0.0001,0.5095,0.0348,0.0475,0.1411,0.0002,0.0005,0,0.0039,0.009,0.1959,0.0038
s_segment_11_4396,0.0001,0,0,0,0.0003,0.0002,0,0.6162,0.0006,0,0.0174,0.0001,0.005,0.0593,0.3008,0
s_segment_11_4400,0.0009,0.1823,0.0123,0.0001,0.0068,0,0.0004,0.3577,0,0,0,0,0.0865,0,0.0626,0.2904
s_segment_11_4412,0,0.0104,0.0015,0.0915,0.0182,0.0055,0,0.4161,0.0001,0.0031,0,0,0.0005,0.0001,0.0001,0.4529
s_segment_11_4419,0.0001,0,0,0,0,0.0015,0,0.9105,0.0723,0.0001,0.0001,0.0125,0.0012,0.0001,0,0.0016
s_segment_11_4426,0.0162,0.0001,0.0006,0.0001,0,0.0202,0,0.6088,0.0004,0.0004,0.0002,0.3005,0,0.0001,0.0524,0
s_segment_11_4433,0.0158,0,0.0056,0,0,0,0.0005,0.3572,0.0028,0.3506,0.0001,0.252,0.0001,0.0021,0,0.0132
s_segment_11_4440,0,0.0001,0.497,0,0,0.0006,0.0003,0.3169,0,0,0.0089,0.0001,0,0.0008,0.0078,0.1675
s_segment_11_4459,0.0039,0,0.0263,0.0001,0,0,0.4698,0.1894,0.1162,0.0001,0,0,0.0041,0.0007,0.0176,0.1718
s_segment_11_4467,0.0005,0.0002,0.0001,0,0.0244,0.0388,0.0098,0.8635,0.0164,0.0011,0,0.002,0.0311,0.0001,0.0113,0.0007
s_segment_11_4473,0,0,0,0,0,0.0001,0.1357,0.0016,0.7166,0.0001,0.1434,0,0.0015,0,0.0001,0.0009
s_segment_11_4475,0,0.0001,0.0182,0.0001,0.0024,0.0003,0.0014,0.9522,0.0136,0,0.001,0,0.0003,0.0001,0,0.0103
s_segment_11_4501,0.2239,0.0001,0,0.0032,0.001,0.1777,0.0004,0.5887,0.0001,0.0008,0.0041,0,0,0,0,0
s_segment_11_4503,0.0284,0.0001,0.0001,0,0,0.0001,0.0013,0.7991,0.0669,0,0.0001,0.0975,0,0,0.0019,0.0045
s_segment_11_4507,0,0,0.005,0,0.0001,0.1981,0,0.538,0.0004,0.0031,0.0011,0.105,0.0001,0,0.1491,0
s_segment_11_4513,0,0,0.0043,0.0003,0,0.0107,0.0001,0.1302,0.7725,0.0559,0,0.0006,0.0077,0.0002,0.0164,0.0011
s_segment_11_4541,0.0052,0.0258,0.0007,0.0013,0.0074,0.0871,0.586,0.1323,0.0571,0.0665,0.0277,0.0007,0,0.0014,0.0003,0.0005
s_segment_11_4549,0.0001,0,0,0.1915,0,0.0301,0.0001,0.6925,0.0001,0.0269,0,0,0,0,0.0587,0
s_segment_11_4550,0.0259,0.0206,0.233,0,0,0,0.0022,0.001,0.5492,0.0015,0.1283,0.0003,0.0377,0.0001,0,0.0002
s_segment_11_4558,0.0259,0.2396,0.0001,0,0,0,0.2689,0.4603,0,0.0008,0.0001,0.0001,0,0.001,0,0.0032
s_segment_11_4562,0.0585,0.0001,0,0,0.0001,0,0.0033,0.0595,0.5401,0.0005,0,0,0.0466,0.0036,0.1722,0.1155
s_segment_11_4564,0.0019,0.0001,0.0052,0.0965,0.0224,0.0001,0.0429,0.7508,0.0004,0.019,0.042,0.0002,0.003,0.0048,0.0107,0
s_segment_11_4595,0,0.0001,0,0.1411,0,0.0007,0,0.7055,0,0.0009,0,0.0214,0.1281,0.0003,0,0.0019
s_segment_11_4596,0.0136,0.0003,0,0.1487,0,0.3746,0.0042,0.0711,0.3542,0.0051,0.0025,0.0031,0.0001,0,0.0198,0.0027
s_segment_11_4602,0,0,0.0016,0,0.0001,0,0,0.2045,0.1073,0.1779,0.0289,0.0001,0.0004,0,0.479,0.0002
s_segment_11_4606,0,0.0001,0,0.0001,0.1693,0.0069,0.0041,0.3917,0.3284,0,0.0011,0,0.0046,0,0.0836,0.0101
s_segment_11_4616,0.0015,0.0002,0.0022,0.1874,0,0.0002,0.0004,0.2175,0.5647,0,0.0001,0,0.0088,0.017,0,0
s_segment_11_4622,0.0001,0.1465,0,0.1612,0,0,0.2928,0.0024,0.1627,0,0.1878,0.0429,0.003,0.0006,0,0
s_segment_11_463,0,0,0,0.0004,0.003,0.0026,0.0127,0.8704,0,0.1098,0,0,0.001,0.0001,0,0
s_segment_11_4638,0,0.2707,0.0004,0.0253,0.0006,0,0.0002,0.2269,0.0086,0.0571,0.102,0,0,0.0001,0.1834,0.1247
s_segment_11_4650,0.0192,0.0592,0,0.0007,0.0001,0.0084,0.0001,0.307,0,0.0008,0.0208,0.0012,0.0019,0.0075,0.5619,0.0112
s_segment_11_4655,0.0021,0,0,0,0,0,0.0001,0.8148,0,0,0.0002,0.0007,0.0017,0,0.0002,0.1802
s_segment_11_4671,0.05,0.0033,0.0189,0.0421,0.0151,0.0063,0.1831,0.1507,0.0001,0.0442,0.1958,0.0006,0.0324,0.0264,0.0327,0.1983
s_segment_11_4676,0,0.0001,0.0013,0.2753,0.0172,0.0549,0.0022,0.4225,0.0196,0,0,0,0.0002,0.0261,0.1804,0.0002
s_segment_11_4681,0.0059,0.1232,0,0.0088,0,0.0001,0.1358,0,0.0001,0.0801,0.5638,0.0531,0.0053,0.0011,0,0.0227
s_segment_11_4684,0.0005,0.0038,0.0072,0.0031,0.002,0.1762,0.0102,0.4616,0.0336,0.0041,0.2922,0.001,0,0,0.002,0.0025
s_segment_11_4686,0.0053,0.0046,0,0.0013,0,0.351,0.257,0.075,0.1097,0.003,0.1724,0.0084,0.0121,0.0001,0.0001,0
s_segment_11_4703,0.0238,0.0008,0.0002,0.0001,0.0956,0,0.0336,0.0096,0.7148,0.102,0,0.0002,0.0192,0,0.0001,0
s_segment_11_4704,0,0.001,0,0,0.0001,0.3042,0.1474,0.5122,0.0009,0,0,0,0,0.0243,0.0033,0.0066
s_segment_11_4713,0.0001,0,0.0143,0.0044,0,0.0003,0,0.9806,0,0,0,0.0001,0,0,0,0.0002
s_segment_11_4714,0.0002,0.1633,0.0021,0.0004,0.035,0,0.0003,0.7355,0.016,0.0432,0.0003,0.0003,0.0001,0.0033,0,0
s_segment_11_4724,0.0004,0,0.0203,0.0749,0.0001,0.0026,0.2162,0,0.0085,0.0939,0.4876,0.0701,0,0.0003,0.0251,0
s_segment_11_4725,0.0001,0.0008,0,0.0001,0.0027,0,0.003,0.1611,0.6559,0.0007,0.1048,0.0055,0.0336,0.0002,0.0219,0.0096
s_segment_11_4731,0.0022,0.0037,0.0001,0.0008,0.3276,0.0258,0.0002,0.336,0.0405,0,0.0086,0,0.0095,0.0004,0,0.2446
s_segment_11_4742,0.0001,0,0.0011,0.0002,0.0001,0,0,0.4848,0,0.4516,0.0148,0,0.0263,0.0017,0.0009,0.0184
s_segment_11_4744,0.0001,0,0.0001,0.0061,0,0,0,0.6507,0,0.0058,0.3372,0,0,0,0,0
s_segment_11_4754,0,0.0191,0,0.0034,0.0001,0,0.0065,0.4962,0,0.0018,0.3764,0.0001,0.0002,0.0545,0,0.0417
s_segment_11_4758,0.0001,0,0,0,0.0007,0.1713,0.0678,0.0247,0.6803,0.0001,0,0.0022,0.0002,0.0004,0.0522,0
s_segment_11_4771,0.001,0.0001,0,0.0001,0.0001,0,0.078,0.8354,0.0067,0.001,0.0142,0.0002,0.0014,0.0008,0.0045,0.0565
s_segment_11_4783,0.0132,0.0005,0,0,0,0.0007,0.5235,0.3143,0.0002,0,0.0324,0.0063,0.0001,0.0001,0.0001,0.1086
s_segment_11_4787,0,0,0,0,0.0001,0.001,0,0.8331,0,0,0,0.0001,0,0.0009,0.0364,0.1284
s_segment_11_4792,0.3812,0.0009,0.0011,0.0018,0.0002,0.0074,0.0018,0.056,0.2834,0.1721,0.0725,0.0015,0.0131,0.0023,0.0043,0.0004
s_segment_11_4799,0.0001,0,0,0,0,0,0,0.9735,0.0001,0.0025,0,0.0148,0,0,0,0.009
s_segment_11_4815,0.0002,0,0.0002,0.0001,0.0211,0.1056,0.0011,0.0265,0.5352,0.3065,0.0001,0,0,0.0001,0.0001,0.0032
s_segment_11_4833,0.0303,0.0009,0.0079,0.0001,0.0033,0,0.4128,0.0026,0.0947,0.2857,0.0312,0.0001,0,0.1303,0,0.0001
s_segment_11_4840,0,0.0019,0.0379,0.004,0.0009,0.3858,0.4349,0.1341,0,0.0004,0,0,0,0,0,0.0001
s_segment_11_4852,0.0057,0,0.0001,0.0019,0,0.0005,0.4403,0.0537,0.171,0.0107,0.001,0.1934,0.1169,0.0024,0.0001,0.0023
s_segment_11_4856,0.0009,0.0001,0.0008,0.019,0,0.0003,0,0.9741,0,0,0,0.0008,0,0,0.0003,0.0037
s_segment_11_4857,0.0593,0.0077,0.0723,0,0.0001,0.0743,0,0.1739,0.0832,0.2423,0.0032,0.0381,0.0036,0.001,0.241,0
s_segment_11_4860,0.0001,0.0156,0.0858,0.0002,0.0055,0,0.1589,0.1007,0.0894,0.2379,0.0003,0.1752,0.0001,0.1036,0.0254,0.0013
s_segment_11_4870,0,0.0197,0.2165,0.1335,0,0,0.0001,0.1964,0.1777,0.0001,0.237,0,0.0037,0,0,0.0153
s_segment_11_4881,0.3712,0.0004,0.0957,0.0066,0,0,0.0004,0.3628,0.0066,0.156,0.0001,0.0001,0,0,0,0.0001
s_segment_11_4892,0,0.0757,0.0009,0.0942,0.0001,0.0002,0.001,0.4955,0,0,0.0092,0.21,0.0001,0.0351,0.0778,0.0002
s_segment_11_4901,0.0107,0.0008,0.0255,0.1241,0,0.0002,0.0428,0.0228,0.3136,0,0.4556,0.0012,0.0017,0.0002,0.0006,0.0002
s_segment_11_4904,0.0001,0.5475,0.0042,0,0.0016,0,0.0001,0.4231,0.0009,0,0,0.0224,0,0.0001,0,0
s_segment_11_4915,0.6311,0.0001,0.0003,0.0024,0.0236,0.0796,0.0019,0.1918,0.0193,0.0393,0.0008,0.0019,0.006,0,0.0009,0.001
s_segment_11_4917,0.0001,0.1375,0,0.1137,0.0004,0,0.008,0.4772,0.0001,0.0264,0.0093,0.0003,0.1681,0,0.0589,0
s_segment_11_4936,0,0.0001,0.0034,0.0004,0.0093,0.0001,0,0.473,0.0003,0.0129,0.4983,0,0.0001,0.0007,0.0001,0.0013
s_segment_11_4954,0,0.0324,0,0.013,0.0933,0,0.0198,0.0722,0.0816,0.0541,0.625,0,0.0007,0.0001,0.0076,0.0002
s_segment_11_4961,0.2109,0.0533,0.0023,0.0001,0.0321,0.0659,0.0967,0.0377,0.0042,0.1177,0.1765,0.1447,0.0002,0.0063,0.0513,0.0001
s_segment_11_4962,0.0001,0.0221,0.0005,0.0009,0.0984,0.0001,0.0235,0.2648,0.0581,0.1017,0.011,0.1663,0.0018,0,0.0027,0.248
s_segment_11_4967,0.0008,0,0,0,0.0004,0.0001,0.0666,0.894,0.0001,0.0033,0,0,0.0058,0,0.0289,0
s_segment_11_4973,0.0079,0,0.003,0.0017,0.0003,0,0.0001,0.8744,0.0796,0,0.0001,0.0184,0.0001,0,0.0144,0
s_segment_11_4983,0.5377,0,0.001,0.0389,0,0,0.0087,0.374,0.0001,0,0.0309,0.0004,0,0.0077,0,0.0006
s_segment_11_51,0,0.0018,0.0553,0,0.0001,0,0,0.6377,0,0,0,0,0,0,0.3051,0
s_segment_11_512,0,0,0,0.0001,0,0.0923,0,0.2425,0.0001,0.273,0.3916,0,0.0004,0,0,0
s_segment_11_514,0,0,0.0672,0.0834,0.0004,0.2317,0,0.1333,0.1658,0.0001,0,0.1071,0.1314,0.0023,0.0753,0.002
s_segment_11_519,0,0,0.0001,0.0002,0.0001,0.4201,0.0199,0.1593,0.0001,0.3502,0.0441,0.0017,0,0.0031,0,0.0011
s_segment_11_52,0,0,0,0.0048,0,0.0019,0.0358,0,0.2701,0.5655,0.0917,0.0278,0.0023,0.0001,0,0
s_segment_11_527,0.0001,0,0,0.0001,0,0.0007,0.086,0.3123,0.2437,0.1525,0.1587,0,0,0.0454,0,0.0005
s_segment_11_54,0,0.128,0,0.1892,0,0,0,0.4793,0,0,0,0,0.0046,0.003,0.1958,0.0001
s_segment_11_547,0.0067,0.0011,0,0.0896,0.0011,0.3522,0.2053,0,0.0731,0.1971,0.0001,0.0001,0.0006,0.0001,0.0646,0.0083
s_segment_11_551,0.0014,0.1088,0.0003,0.0001,0.1818,0.0481,0,0.0033,0.4632,0.0003,0.1728,0.006,0.0076,0.0062,0,0.0001
s_segment_11_596,0.0026,0,0,0.0713,0.0006,0.0101,0.0001,0.4546,0,0,0.0001,0,0,0,0.3755,0.0851
s_segment_11_598,0.0001,0.0004,0.0005,0,0.0188,0.0006,0,0.7344,0,0.1035,0.0499,0.0219,0.0433,0.0028,0.0236,0.0002
s_segment_11_603,0.0324,0.0001,0,0,0,0.0008,0.0002,0.5719,0,0.0063,0,0.0001,0.0336,0,0.1972,0.1574
s_segment_11_622,0.0141,0,0.0116,0.063,0.0012,0.1043,0.2439,0.0238,0.1059,0.0006,0.0898,0.1712,0,0.0038,0.0003,0.1665
s_segment_11_624,0.0031,0.0014,0.0001,0,0.0465,0,0.1209,0.0591,0.5392,0.0025,0.015,0,0.1957,0.0001,0.0164,0
s_segment_11_640,0.0002,0,0,0,0,0.2691,0.5202,0,0.2095,0,0.0004,0.0005,0,0,0,0.0001
s_segment_11_641,0.0286,0.1433,0.0006,0.0527,0.0012,0.0001,0.0865,0.4641,0.0001,0.1996,0.0039,0.0003,0,0.0047,0.0126,0.0017
s_segment_11_642,0,0.0076,0,0.1464,0,0.0272,0.0019,0.7467,0,0.0064,0.0018,0.0001,0.0614,0,0.0005,0
s_segment_11_644,0.1931,0.0089,0.0289,0.0001,0.1831,0.0001,0,0.3118,0,0.0001,0.2282,0.0016,0.0289,0.0002,0.002,0.013
s_segment_11_647,0,0.0001,0,0,0.0003,0.1785,0,0.324,0.1848,0.0884,0,0,0.1247,0,0,0.0992
s_segment_11_684,0,0,0.2916,0.0038,0,0,0,0.6829,0.0001,0,0,0.0103,0.0024,0.0001,0,0.0088
s_segment_11_692,0.0029,0.0642,0,0.0004,0.0898,0.0047,0.0008,0.471,0,0,0,0.0001,0,0.0001,0.366,0
s_segment_11_70,0,0.0122,0.1557,0.0001,0.0514,0.0005,0.2376,0.4223,0.0902,0,0.0001,0.0013,0,0,0.0285,0.0001
s_segment_11_710,0.0001,0.0019,0,0,0,0.0066,0.2188,0.0222,0,0.7084,0.0004,0,0.0416,0,0,0
